Stop Code,Stop Name,Latitude,Longitude,Current Cleaning Category,abc_stop_name,cleaning_priority_score,cleaning_priority_level,stop_id,stop_name,selected_image_filename,lattitude,longitude,best_view,bus_stop_visible,bus_stop_visibility_confidence,shelter_present,shelter_number,bench_present,bench_number,trash_can_present,trash_can_number,stop_surface,landing_type,sidewalk_connection,landing_pad,cross_walk,street_lighting,date,notes,final_image_path,inspection_priority_score,inspection_priority_level
5744,Holloway St at Brye St (EB),35.993267,-78.871888,B,Holloway St at Brye St (EB),70,High,5744,Holloway St at Brye St (EB),5744_Holloway_St_at_Brye_St_EB_2025-09_e_heading-304.jpg,35.993267,-78.871888,e,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Grass,Unpaved_Grass_Strip_And_Sidewalk,Yes,,No,Yes,2025-09,"MANUAL REVIEW REQUIRED: Definitively no bus stop infrastructure visible in any image. Checked the south side of Holloway St (EB direction) near the Brye St intersection; only a sidewalk, grass strip, utility pole, fire hydrant, and commercial signs are present. No GoDurham sign, shelter, bench, or trash can detected.",final_images/5744_Holloway_St_at_Brye_St_EB_2025-09_e_heading-304.jpg,49.5,Medium
6283,NC 55 at Allendown Dr (NB),35.8991122,-78.8964078,B,NC 55 at Allendown Dr (NB),70,High,6283,NC 55 at Allendown Dr (NB),6283_NC_55_at_Allendown_Dr_NB_2025-01_ne_heading-151.jpg,35.8991122,-78.8964078,ne,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Concrete,Unpaved_Grass_Strip_And_Sidewalk,Yes,,Yes,Yes,2025-01,"MANUAL REVIEW REQUIRED: Definitively no bus stop infrastructure visible in any image. Checked all 360-degree views around the intersection of NC 55 and Allendown Dr. There is a sidewalk and a grass strip, but no GoDurham sign, shelter, bench, or trash can is present.",final_images/6283_NC_55_at_Allendown_Dr_NB_2025-01_ne_heading-151.jpg,49.5,Medium
6299,Pettigrew St at Mangum St (WB),35.994282,-78.901765,B,Pettigrew St at Mangum St (WB),70,High,6299,Pettigrew St at Mangum St (WB),6299_Pettigrew_St_at_Mangum_St_WB_2025-09_n_heading-22.jpg,35.994282,-78.901765,n,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Concrete,Unpaved_Grass_Strip_And_Sidewalk,Yes,,Yes,Yes,2025-9,"MANUAL REVIEW REQUIRED: Definitively no bus stop infrastructure visible in any image. Checked all directions, only found parking signs, speed limit signs, and railroad signs. No GoDurham bus stop sign, shelter, bench, or trash can is present.",final_images/6299_Pettigrew_St_at_Mangum_St_WB_2025-09_n_heading-22.jpg,49.5,Medium
6315,Roxboro Rd at Foushee St,36.01658,-78.88992,B,Roxboro Rd at Foushee St,70,High,6315,Roxboro Rd at Foushee St,6315_Roxboro_Rd_at_Foushee_St_2025-09_n_heading-235.jpg,36.01658,-78.88992,n,No,0.3,0.3,0.0,0.3,0.0,0.3,0.0,Concrete,Paved,Yes,,No,Yes,2025-09,"MANUAL REVIEW REQUIRED: Definitively no bus stop infrastructure visible in any image. Paved sidewalk is present along Roxboro Road, but no sign, shelter, or bench is detected.",final_images/6315_Roxboro_Rd_at_Foushee_St_2025-09_n_heading-235.jpg,49.5,Medium
6439,Fayetteville St at Umstead St,35.982668,-78.898808,B,Fayetteville St at Umsted St,70,High,6439,Fayetteville St at Umstead St,6439_Fayetteville_St_at_Umstead_St_2025-01_n_heading-89.jpg,35.982668,-78.898808,n,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Concrete,Paved,Yes,,Yes,Yes,2025-1,"MANUAL REVIEW REQUIRED: Definitively no bus stop infrastructure visible in any image. Checked all corners of the intersection of Fayetteville St and Umstead St; while there is a pedestrian crossing sign near the library, there is no GoDurham bus stop sign, shelter, bench, or public trash can.",final_images/6439_Fayetteville_St_at_Umstead_St_2025-01_n_heading-89.jpg,49.5,Medium
6521,Roxboro St at Pacific Ave (SB),36.046205,-78.902859,B,Roxboro St at Pacific Ave (SB),70,High,6521,Roxboro St at Pacific Ave (SB),6521_Roxboro_St_at_Pacific_Ave_SB_2025-03_n_heading-241.jpg,36.046205,-78.902859,n,No,0.25,0.25,0.0,0.25,0.0,0.25,0.0,Concrete,Paved,Yes,,Yes,Yes,2025-03,"MANUAL REVIEW REQUIRED: Definitively no bus stop infrastructure visible in any image. No sign, shelter, bench, or trash can detected at this location.",final_images/6521_Roxboro_St_at_Pacific_Ave_SB_2025-03_n_heading-241.jpg,49.5,Medium
6549,Morreene Rd at Campus Walk Ave (SB),36.009157,-78.954751,B,Morreene Rd at Campus Walk Ave (SB),70,High,6549,Morreene Rd at Campus Walk Ave (SB),6549_Morreene_Rd_at_Campus_Walk_Ave_SB_2025-09_e_heading-19.jpg,36.009157,-78.954751,e,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Concrete,Unpaved_Grass_Strip_And_Sidewalk,Yes,,No,Yes,2025-09,"MANUAL REVIEW REQUIRED: Definitively no bus stop infrastructure visible in any image. Checked all 360-degree views around the coordinates of Morreene Rd at Campus Walk Ave (SB). There is a concrete sidewalk with a grass strip on the east side of the road, but no GoDurham sign, shelter, bench, or trash can is present.",final_images/6549_Morreene_Rd_at_Campus_Walk_Ave_SB_2025-09_e_heading-19.jpg,49.5,Medium
6590,Martin Luther King Jr Pkwy at Cook Rd (WB),35.9465,-78.922034,B,Martin Luther King Jr Pkwy at Cook Rd (,70,High,6590,Martin Luther King Jr Pkwy at Cook Rd (WB),6590_Martin_Luther_King_Jr_Pkwy_at_Cook_Rd_WB_2025-01_ne_heading-120.jpg,35.9465,-78.922034,ne,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Grass,Unpaved_Grass_Strip_And_Sidewalk,Yes,,No,Yes,2025-01,"MANUAL REVIEW REQUIRED: Definitively no bus stop infrastructure visible in any image. There is a sidewalk and a grass strip, but no sign, shelter, bench, or trash can is present.",final_images/6590_Martin_Luther_King_Jr_Pkwy_at_Cook_Rd_WB_2025-01_ne_heading-120.jpg,49.5,Medium
1732,Stirrup Creek at Twin Creek Ct,35.917372,-78.842734,C,Stirrup Creek at Twin Creek Ct,40,Medium,1732,Stirrup Creek at Twin Creek Ct,1732_Stirrup_Creek_at_Twin_Creek_Ct_2026-03_w_heading-56.jpg,35.917372,-78.842734,w,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Grass,Unpaved,No,,No,Yes,2026-3,"A GoDurham bus stop sign is clearly visible on a metal post on the grass shoulder in the W and NW views. There is no sidewalk, shelter, bench, or trash can present at this location.",final_images/1732_Stirrup_Creek_at_Twin_Creek_Ct_2026-03_w_heading-56.jpg,49.0,Medium
5002,Riddle Rd at Ancroft Ave (NB),35.95263,-78.89703,C,Riddle Rd at Ancroft Ave (NB),40,Medium,5002,Riddle Rd at Ancroft Ave (NB),5002_Riddle_Rd_at_Ancroft_Ave_NB_2025-01_center_heading-196.jpg,35.95263,-78.89703,center,Yes,0.8,0.0,0.0,0.0,0.0,1.0,1.0,Grass,Unpaved,No,,No,Yes,2025-01,The bus stop sign is leaning heavily in the wooded shoulder. A concrete trash receptacle is present at the stop. There is no sidewalk or paved landing pad.,final_images/5002_Riddle_Rd_at_Ancroft_Ave_NB_2025-01_center_heading-196.jpg,49.0,Medium
5075,Milton Rd at Eno Valley Elementary (SB),36.08612,-78.91153,C,Milton Rd at Eno Valley Elementary (SB),40,Medium,5075,Milton Rd at Eno Valley Elementary (SB),5075_Milton_Rd_at_Eno_Valley_Elementary_SB_2025-09_se_heading-305.jpg,36.08612,-78.91153,se,Yes,0.8,0.2,0.0,0.2,0.0,0.2,0.0,Grass,Unpaved,No,,No,Yes,2025-09,Bus stop sign is visible on a metal post on the grass shoulder in the SE view. No other amenities are present.,final_images/5075_Milton_Rd_at_Eno_Valley_Elementary_SB_2025-09_se_heading-305.jpg,49.0,Medium
5149,NC 55 at Riddle Rd (NB),35.95695,-78.891949,C,NC 55 at Riddle Rd (NB),40,Medium,5149,NC 55 at Riddle Rd (NB),5149_NC_55_at_Riddle_Rd_NB_2025-01_left_heading-19.jpg,35.95695,-78.891949,left,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Grass,Unpaved,No,,No,Yes,2025-01,"The GoDurham bus stop sign (ID 5149) is clearly visible in the left view on a grassy shoulder. There is no sidewalk connection, landing pad, shelter, bench, or trash can. A street light pole is visible on the left side of the road.",final_images/5149_NC_55_at_Riddle_Rd_NB_2025-01_left_heading-19.jpg,49.0,Medium
5220,Duke St at Demerius St,36.01201,-78.905369,C,Duke St at Demerius St,40,Medium,5220,Duke St at Demerius St,5220_Duke_St_at_Demerius_St_2025-03_center_heading-81.jpg,36.01201,-78.905369,center,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Grass,Unpaved,No,,No,Yes,2025-03,The bus stop is marked by a sign on a grass shoulder. A solar-powered light pole is located directly next to the sign. A sidewalk with an ADA ramp ends nearby at the intersection but does not extend to form a paved landing pad at the stop.,final_images/5220_Duke_St_at_Demerius_St_2025-03_center_heading-81.jpg,49.0,Medium
5272,Duke University Rd at Anderson St (EB),35.99833,-78.930561,C,Duke University Rd at Anderson St (EB),40,Medium,5272,Duke University Rd at Anderson St (EB),5272_Duke_University_Rd_at_Anderson_St_EB_2025-09_n_heading-207.jpg,35.99833,-78.930561,n,Yes,0.8,0.0,0.0,0.0,0.0,0.0,0.0,Grass,Unpaved,No,,No,Yes,2025-09,"The bus stop is located on the south side of Duke University Rd, west of Anderson St. A bus stop sign on a metal post is visible on the grassy shoulder in the north view (heading 207) and northeast view (heading 252). There is no sidewalk, shelter, bench, or trash can on this side of the road. The landing area is unpaved grass/dirt.",final_images/5272_Duke_University_Rd_at_Anderson_St_EB_2025-09_n_heading-207.jpg,49.0,Medium
5480,Flowers Dr at Duke Gardens (NB),36.001234,-78.936286,C,Flowers Dr at Duke Gardens (NB),40,Medium,5480,Flowers Dr at Duke Gardens (NB),5480_Flowers_Dr_at_Duke_Gardens_NB_2017-04_right_heading-218.jpg,36.001234,-78.936286,right,Yes,0.9,0.0,0.0,0.0,0.0,1.0,1.0,Grass,Unpaved,No,,Yes,Yes,2017-04,"The bus stop is located on the right side of the road (southbound side visually, though designated NB) next to the stone stairs. It features a small transit sign post and a black public trash can on an unpaved dirt/mulch surface. A marked crosswalk connects this side to the Duke Gardens entrance on the other side.",final_images/5480_Flowers_Dr_at_Duke_Gardens_NB_2017-04_right_heading-218.jpg,49.0,Medium
5481,Roxboro Rd at Davidson Ave (NB),36.01932,-78.88985,C,Roxboro Rd at Davidson Ave (NB),40,Medium,5481,Roxboro Rd at Davidson Ave (NB),5481_Roxboro_Rd_at_Davidson_Ave_NB_2025-04_center_heading-115.jpg,36.01932,-78.88985,5481_Roxboro_Rd_at_Davidson_Ave_NB_2025-04_center_heading-115.jpg,Yes,1.0,0.0,0.0,1.0,1.0,1.0,1.0,Grass,Unpaved,No,,No,Yes,2025-04,"The bus stop is clearly visible on the grass shoulder. It features a blue metal bench and a black trash can, but lacks a concrete landing pad or sidewalk connection.",final_images/5481_Roxboro_Rd_at_Davidson_Ave_NB_2025-04_center_heading-115.jpg,49.0,Medium
5540,Chapel Hill Rd at Pickett Rd (SB),35.97678,-78.93625,C,Chapel Hill Rd at Pickett Rd (SB),40,Medium,5540,Chapel Hill Rd at Pickett Rd (SB),5540_Chapel_Hill_Rd_at_Pickett_Rd_SB_2025-09_s_heading-100.jpg,35.97678,-78.93625,s,Yes,1.0,0.0,0.0,0.0,0.0,1.0,1.0,Grass,Unpaved,No,,No,Yes,2025-09,A GoDurham bus stop sign is clearly visible on a white post on the grass shoulder next to a stone wall in the south view. A brown public trash can is located right next to the bus stop sign. No shelter or bench is present at this location.,final_images/5540_Chapel_Hill_Rd_at_Pickett_Rd_SB_2025-09_s_heading-100.jpg,49.0,Medium
5552,NC 55 at Meridian Pkwy (SB),35.912198,-78.892648,C,NC 55 at Meridian Pkwy (SB),40,Medium,5552,NC 55 at Meridian Pkwy (SB),5552_NC_55_at_Meridian_Pkwy_SB_2025-01_right_heading-312.jpg,35.912198,-78.892648,5552_NC_55_at_Meridian_Pkwy_SB_2025-01_center_heading-282.jpg,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Grass,Unpaved,No,,No,Yes,2025-01,"The bus stop is marked by a GoDurham sign on a metal post. There is no sidewalk, landing pad, shelter, bench, or trash can present at this location. The boarding area is unpaved with pine straw and grass.",final_images/5552_NC_55_at_Meridian_Pkwy_SB_2025-01_right_heading-312.jpg,49.0,Medium
5563,Duke St at Fairfield St,36.0472356,-78.9056442,C,Duke St at Fairfield St,40,Medium,5563,Duke St at Fairfield St,5563_Duke_St_at_Fairfield_St_2025-03_n_heading-94.jpg,36.0472356,-78.9056442,n,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Grass,Unpaved,No,,Yes,Yes,2025-03,"The bus stop is visible on the north side of Duke St, just east of Fairfield Rd. A GoDurham bus stop sign on a metal post is visible on the grass near the curb, and a green plastic/rubber mesh mat is installed on the grass as a temporary landing surface. No sidewalk connection, shelter, bench, or trash can are present. A crosswalk is visible at the intersection.",final_images/5563_Duke_St_at_Fairfield_St_2025-03_n_heading-94.jpg,49.0,Medium
5595,Duke St at Markham Ave,36.009649,-78.905438,C,Duke St at Markham Ave,40,Medium,5595,Duke St at Markham Ave,5595_Duke_St_at_Markham_Ave_2025-02_w_heading-350.jpg,36.009649,-78.905438,w,Yes,0.95,0.0,0.0,0.0,0.0,0.0,0.0,Grass,Unpaved,No,,No,Yes,2025-2,"The bus stop sign is visible on the northeast corner of Duke St and Markham Ave, mounted on a metal post on the grass. There is no sidewalk connection or paved landing pad at this stop. No shelter, bench, or trash can is present.",final_images/5595_Duke_St_at_Markham_Ave_2025-02_w_heading-350.jpg,49.0,Medium
5650,Durham-Chapel Hill Blvd at Hope Valley Rd (WB),35.974198,-78.930974,C,Durham-Chapel Hill Blvd at Hope Valley,40,Medium,5650,Durham-Chapel Hill Blvd at Hope Valley Rd (WB),5650_Durham-Chapel_Hill_Blvd_at_Hope_Valley_Rd_WB_2025-04_n_heading-5.jpg,35.974198,-78.930974,n,Yes,0.7,0.3,0.0,0.3,0.0,0.3,0.0,Grass,Unpaved,No,,No,Yes,2025-04,"Bus stop sign post is visible on the grassy shoulder near the fence, and 'BUS' is painted on the lane. No shelter, bench, or trash can is present.",final_images/5650_Durham-Chapel_Hill_Blvd_at_Hope_Valley_Rd_WB_2025-04_n_heading-5.jpg,49.0,Medium
5702,Roxboro Rd at Knox St (NB),36.01282,-78.890896,C,Roxboro Rd at Knox St (NB),40,Medium,5702,Roxboro Rd at Knox St (NB),5702_Roxboro_Rd_at_Knox_St_NB_2025-04_se_heading-316.jpg,36.01282,-78.890896,se,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Grass,Unpaved,No,,Yes,Yes,2025-04,The GoDurham bus stop sign is clearly visible on the east side of Roxboro Rd (Northbound) in the SE view. It is located on a grass shoulder with no sidewalk connection or landing pad. There is a crosswalk nearby across Roxboro Rd.,final_images/5702_Roxboro_Rd_at_Knox_St_NB_2025-04_se_heading-316.jpg,49.0,Medium
5703,Guess Rd at Carver St,36.03712,-78.92958,C,Guess Rd at Carver St,40,Medium,5703,Guess Rd at Carver St,5703_Guess_Rd_at_Carver_St_2025-09_right_heading-304.jpg,36.03712,-78.92958,5703_Guess_Rd_at_Carver_St_2025-09_right_heading-304.jpg,Yes,0.8,0.0,0.0,0.0,0.0,0.4,0.0,Grass,Unpaved,No,,No,Yes,2025-09,The bus stop sign is visible on the grass shoulder next to a brown wooden box/bin. There is no sidewalk or paved landing pad at this location.,final_images/5703_Guess_Rd_at_Carver_St_2025-09_right_heading-304.jpg,49.0,Medium
5794,N Alston Ave at Lee St (SB),36.002141,-78.88599,C,N Alston Ave at Lee St (SB),40,Medium,5794,N Alston Ave at Lee St (SB),5794_N_Alston_Ave_at_Lee_St_SB_2025-09_left_heading-340.jpg,36.002141,-78.88599,5794_N_Alston_Ave_at_Lee_St_SB_2025-09_center_heading-10.jpg,Yes,0.9,0.0,0.0,0.0,0.0,1.0,1.0,Grass,Unpaved,No,,No,Yes,2025-09,"The bus stop is visible with a GoDurham sign pole and a trash can on a small concrete base, but the boarding area itself is unpaved grass/dirt with no sidewalk connection.",final_images/5794_N_Alston_Ave_at_Lee_St_SB_2025-09_left_heading-340.jpg,49.0,Medium
5797,Mineral Springs Rd at Sapphire St,35.98772,-78.81872,C,Mineral Springs Rd at Sapphire St,40,Medium,5797,Mineral Springs Rd at Sapphire St,5797_Mineral_Springs_Rd_at_Sapphire_St_2025-09_left_heading-33.jpg,35.98772,-78.81872,5797_Mineral_Springs_Rd_at_Sapphire_St_2025-09_right_heading-93.jpg,Yes,0.9,0.0,0.0,0.0,0.0,0.0,0.0,Grass,Unpaved,No,,No,Yes,2025-09,GoDurham bus stop sign is visible on the grass shoulder next to the driveway.,final_images/5797_Mineral_Springs_Rd_at_Sapphire_St_2025-09_left_heading-33.jpg,49.0,Medium
5820,Cornwallis Rd at Century Oaks Dr (SB),35.94093,-78.89815,C,Cornwallis Rd at Century Oaks Dr (SB),40,Medium,5820,Cornwallis Rd at Century Oaks Dr (SB),5820_Cornwallis_Rd_at_Century_Oaks_Dr_SB_2025-01_sw_heading-81.jpg,35.94093,-78.89815,sw,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Grass,Unpaved,No,,No,Yes,2025-01,"A GoDurham bus stop sign is visible on a metal post on the grass shoulder of Cornwallis Rd (SB) near the intersection with Century Oaks Dr, best seen in the SW view. No shelter, bench, or public trash can is present. There is no sidewalk connection.",final_images/5820_Cornwallis_Rd_at_Century_Oaks_Dr_SB_2025-01_sw_heading-81.jpg,49.0,Medium
5826,Roxboro Rd at Ellerbee St (SB),36.021653,-78.89006,C,Roxboro Rd at Ellerbee St (SB),40,Medium,5826,Roxboro Rd at Ellerbee St (SB),5826_Roxboro_Rd_at_Ellerbee_St_SB_2025-03_n_heading-13.jpg,36.021653,-78.89006,n,Yes,0.9,0.0,0.0,0.0,0.0,0.0,0.0,Grass,Unpaved,No,,No,Yes,2025-03,"A GoDurham bus stop sign is visible on a metal post near the tree on the grass shoulder of Roxboro Rd in the N and NE views. No shelter, bench, or trash can is present at this location.",final_images/5826_Roxboro_Rd_at_Ellerbee_St_SB_2025-03_n_heading-13.jpg,49.0,Medium
5833,Dearborn Dr at Usher St (Lakeview School),36.0382592,-78.8777951,C,Dearborn Dr at Usher St (Lakeview Schoo,40,Medium,5833,Dearborn Dr at Usher St (Lakeview School),5833_Dearborn_Dr_at_Usher_St_Lakeview_School_2025-09_center_heading-217.jpg,36.0382592,-78.8777951,center,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Grass,Unpaved,No,,Yes,Yes,2025-09,"A GoDurham bus stop sign is clearly visible on the grass shoulder. There is no sidewalk connection, shelter, bench, or trash can. A crosswalk is present across the adjacent school driveway, and a street light is mounted on the utility pole near the stop.",final_images/5833_Dearborn_Dr_at_Usher_St_Lakeview_School_2025-09_center_heading-217.jpg,49.0,Medium
5837,Roxboro Rd at Infinity Rd,36.07848,-78.91027,C,Roxboro Rd at Infinity Rd,40,Medium,5837,Roxboro Rd at Infinity Rd,5837_Roxboro_Rd_at_Infinity_Rd_2025-09_left_heading-83.jpg,36.07848,-78.91027,left,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Grass,Unpaved,No,,No,Yes,2025-9,"GoDurham bus stop sign is clearly visible in the grassy area in the left view. There is no sidewalk connection, landing pad, shelter, bench, or trash can at this location.",final_images/5837_Roxboro_Rd_at_Infinity_Rd_2025-09_left_heading-83.jpg,49.0,Medium
5946,Cornwallis Rd at Chapel Hill Rd (Rogers-Herr School),35.974045,-78.935643,C,Cornwallis Rd at Chapel Hill Rd (Rogers,40,Medium,5946,Cornwallis Rd at Chapel Hill Rd (Rogers-Herr School),5946_Cornwallis_Rd_at_Chapel_Hill_Rd_Rogers-Herr_School_2025-09_se_heading-328.jpg,35.974045,-78.935643,se,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Grass,Unpaved,No,,Yes,Yes,2025-09,"A GoDurham bus stop sign is clearly visible on a metal post on the grassy shoulder of Cornwallis Road, as seen in the SE and E views. There is no sidewalk connection, shelter, bench, or trash can on this side of the road.",final_images/5946_Cornwallis_Rd_at_Chapel_Hill_Rd_Rogers-Herr_School_2025-09_se_heading-328.jpg,49.0,Medium
5948,Enterprise St at Scout Dr,35.983737,-78.904744,C,Enterprise St at Scout Dr,40,Medium,5948,Enterprise St at Scout Dr,5948_Enterprise_St_at_Scout_Dr_2022-10_center_heading-327.jpg,35.983737,-78.904744,center,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Grass,Unpaved,No,,No,Yes,2022-10,"The bus stop is marked by a sign on a grassy shoulder. There is no sidewalk, landing pad, shelter, bench, or trash can at this location.",final_images/5948_Enterprise_St_at_Scout_Dr_2022-10_center_heading-327.jpg,49.0,Medium
5964,Roxboro Rd at Maynard Ave (NB),36.02707,-78.889746,C,Roxboro Rd at Maynard Ave (NB),40,Medium,5964,Roxboro Rd at Maynard Ave (NB),5964_Roxboro_Rd_at_Maynard_Ave_NB_2025-04_n_heading-50.jpg,36.02707,-78.889746,n,Yes,0.9,0.0,0.0,0.0,0.0,0.0,0.0,Grass,Unpaved,No,,Yes,Yes,2025-04,"The bus stop is located on the northeast corner of Roxboro Rd and Maynard Ave. A GoDurham bus stop sign is mounted on the wooden utility pole on the grassy shoulder. There is no sidewalk, shelter, bench, or trash can at this location. A marked crosswalk is visible across Maynard Ave, and a street light is mounted on the utility pole.",final_images/5964_Roxboro_Rd_at_Maynard_Ave_NB_2025-04_n_heading-50.jpg,49.0,Medium
6048,Dearborn Dr at Ora Ave,36.030133,-78.870271,C,Dearborn Dr at Ora Ave,40,Medium,6048,Dearborn Dr at Ora Ave,6048_Dearborn_Dr_at_Ora_Ave_2025-04_ne_heading-112.jpg,36.030133,-78.870271,ne,Yes,0.9,0.0,0.0,0.0,0.0,0.0,0.0,Grass,Unpaved,No,,No,Yes,2025-04,"GoDurham bus stop sign is visible on a metal post on the grass shoulder on the west side of Dearborn Dr, facing the road. It is seen from the back in the NE view. No shelter, bench, or trash can is present. The stop is on a grass surface with no sidewalk connection.",final_images/6048_Dearborn_Dr_at_Ora_Ave_2025-04_ne_heading-112.jpg,49.0,Medium
